gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn,recency_score,frequency_score,monetary_score,rfm_churn_risk,charge_per_minute,support_intensity,high_complaint_flag,payment_reliability,data_per_charge,avg_calls_per_week,revenue_risk_proxy,high_charge_new_customer,fiber_no_support,mtm_echeck_risk,longtime_frustrated
0,0,0,0,15,1,2,1,1,0,2,1,3,108.49,1558.23,2,7.61,1,0,5.02,0,0.0625,0.15384615383431952,0.9040833333257993,0.5558641025634559,10.278562005277045,0.0625,0,1.0,0.06950406429810942,0.4618937644341801,60.30569648710932,0,0,0,0
0,1,0,0,23,1,1,1,0,0,1,0,0,92.7,2117.15,5,1.61,0,0,8.11,0,0.041666666666666664,0.3846153845857988,0.7724999999935624,0.4487435897469319,2.267605633802817,0.0,0,1.0,0.01718249733191035,1.1547344110854503,41.59853076954059,0,0,0,0
1,0,0,1,28,1,2,0,1,0,1,0,2,72.9,2112.41,5,2.55,1,0,9.29,0,0.034482758620689655,0.3846153845857988,0.6074999999949375,0.37987002652909113,1.6229333128457284,0.034482758620689655,0,1.0,0.03450608930987821,1.1547344110854503,27.692524933970745,0,0,0,0
0,1,0,0,16,1,2,0,1,1,0,1,1,78.43,1183.93,10,105.95,0,0,2.68,1,0.058823529411764705,0.7692307691715976,0.6535833333278869,0.33111659126154114,2.7546067938576084,0.0,0,1.0,1.3338788870703764,2.3094688221709005,25.969474252642673,0,0,0,0
1,0,0,0,12,1,2,1,0,1,0,1,1,109.23,1288.97,11,1.11,0,0,11.14,1,0.07692307692307693,0.8461538460887574,0.9102499999924146,0.42563846154844515,0.8759684127545057,0.0,0,1.0,0.010069853941758142,2.540415704387991,46.49248915493666,0,1,0,0
1,0,0,0,8,1,0,-1,-1,-1,1,1,1,52.66,357.3,1,0.0,0,0,9.44,0,0.1111111111111111,0.07692307691715976,0.43883333332967633,0.40459316239288307,4.669367485624674,0.0,0,1.0,0.0,0.23094688221709006,21.305875931609222,0,0,0,0
1,0,1,0,21,1,2,0,0,0,0,0,0,71.91,1559.03,1,7.2,2,1,15.07,0,0.045454545454545456,0.07692307691715976,0.5992499999950062,0.4424972027963887,4.910794720761016,0.09090909090909091,0,0.9545454545454546,0.09875188588670965,0.23094688221709006,31.81997385308831,0,1,1,0
1,0,0,0,54,1,1,0,0,1,1,1,0,64.28,3568.11,4,66.16,1,2,13.6,0,0.01818181818181818,0.30769230766863903,0.5356666666622028,0.36000093240388054,1.2142210576464985,0.01818181818181818,0,0.9636363636363636,1.0134803921568627,0.9237875288683602,23.14085993492144,0,0,0,0
1,0,0,1,43,1,2,0,0,1,1,0,2,45.94,2035.68,5,8.02,0,0,14.0,0,0.022727272727272728,0.3846153845857988,0.382833333330143,0.28530116550580653,0.6760810362005978,0.0,0,1.0,0.17085641244141458,1.1547344110854503,13.106735543336752,0,1,0,0
0,1,0,1,21,1,1,1,1,0,0,1,3,58.98,1256.92,4,8.42,0,0,1.0,0,0.045454545454545456,0.30769230766863903,0.4914999999959041,0.353243356646452,14.78729411764706,0.0,0,1.0,0.14038012670890299,0.9237875288683602,20.834293175007737,0,0,0,0
0,1,0,1,12,1,2,1,0,0,0,0,0,34.48,404.45,5,15.82,0,1,2.72,1,0.07692307692307693,0.3846153845857988,0.28733333333093886,0.26877948718444655,2.4631546894031664,0.0,0,0.9230769230769231,0.44588500563697864,1.1547344110854503,9.267516718119717,0,1,1,0
0,0,1,1,1,1,2,0,0,1,2,1,1,96.88,135.58,3,3.48,0,0,15.79,0,0.5,0.2307692307514793,0.8073333333266055,0.6767794871803464,2.802977051891669,0.0,0,1.0,0.03555373927257867,0.6928406466512702,65.56639671803195,1,1,0,0
1,0,0,1,6,1,2,0,1,0,0,1,0,51.92,344.22,6,47.0,1,0,10.54,0,0.14285714285714285,0.4615384615029586,0.43266666666306114,0.33790183150748987,0.9047944485332775,0.14285714285714285,0,1.0,0.8881330309901738,1.3856812933025404,17.543863091868875,0,0,1,0
0,0,1,0,6,1,0,-1,-1,-1,0,0,1,71.35,365.34,3,0.0,0,1,6.57,0,0.14285714285714285,0.2307692307514793,0.5945833333283784,0.44882234432391266,3.0633909106154618,0.0,0,0.8571428571428572,0.0,0.6928406466512702,32.02347426751117,0,0,0,0
0,0,0,0,26,1,2,1,0,1,1,0,0,96.39,2450.91,3,42.99,0,0,17.67,1,0.037037037037037035,0.2307692307514793,0.8032499999933063,0.48996096866184147,1.776974609573249,0.0,0,1.0,0.441421090461033,0.6928406466512702,47.2273377693149,0,1,0,0
0,0,0,0,72,1,0,-1,-1,-1,2,1,2,106.4,7582.67,9,0.0,1,1,1.0,0,0.0136986301369863,0.6923076922544379,0.8866666666592778,0.4216845802676181,11.68362095531587,0.0136986301369863,0,0.9863013698630136,0.0,2.0785219399538106,44.86723934047457,0,0,0,0
0,0,1,0,11,1,1,1,1,0,2,1,1,66.78,746.69,2,79.21,1,1,6.25,0,0.08333333333333333,0.15384615383431952,0.5564999999953625,0.42516410256461445,5.391263537906138,0.08333333333333333,0,0.9166666666666666,1.1686338152847446,0.4618937644341801,28.392458769264955,0,0,0,0
0,0,1,0,47,1,2,0,0,1,0,1,0,62.15,2907.33,3,11.02,0,0,7.03,0,0.020833333333333332,0.2307692307514793,0.5179166666623507,0.36934615384797775,2.9300968525442688,0.0,0,1.0,0.17450514647664292,0.6928406466512702,22.95486346165182,0,1,1,0
1,0,0,1,12,1,1,1,0,0,0,1,2,86.15,1064.07,3,45.1,1,0,7.28,0,0.07692307692307693,0.2307692307514793,0.7179166666606841,0.4717820512832086,4.044663220313213,0.07692307692307693,0,1.0,0.5174985656913368,0.6928406466512702,40.64402371804842,0,0,0,0
1,0,0,0,72,1,1,1,1,1,2,0,1,77.37,5632.25,3,17.35,1,0,9.58,0,0.0136986301369863,0.2307692307514793,0.6447499999946271,0.41722560590234953,2.7205257259887548,0.0136986301369863,0,1.0,0.2213857343371188,0.6928406466512702,32.28074512866478,0,0,0,0
0,0,0,0,6,1,2,0,1,0,1,1,1,30.65,201.05,5,74.39,1,0,11.04,0,0.14285714285714285,0.3846153845857988,0.25541666666453816,0.28238644689151265,0.6052077062010838,0.14285714285714285,0,1.0,2.350394944707741,1.1547344110854503,8.655144597224863,0,0,0,0
1,0,0,0,15,1,1,1,0,0,1,1,1,114.4,1711.64,4,13.09,1,0,9.62,1,0.0625,0.30769230766863903,0.9533333333253889,0.5447948717964278,2.960290556900727,0.0625,0,1.0,0.11343154246100519,0.9237875288683602,62.32453333351135,0,0,0,0
1,1,0,1,4,1,1,1,0,1,0,1,3,72.14,352.93,7,13.67,2,0,12.2,0,0.2,0.5384615384201183,0.601166666661657,0.4127743589806392,1.0301517805020433,0.4,0,1.0,0.18690183210281652,1.6166281755196306,29.77754225686331,0,0,0,0
0,0,0,1,7,1,1,0,1,0,0,1,0,89.51,550.21,5,24.78,3,0,1.0,1,0.125,0.3846153845857988,0.7459166666604508,0.47144358974702055,15.283611111111112,0.375,1,1.0,0.2737819025522042,1.1547344110854503,42.19891571825581,1,0,1,0
0,1,1,0,3,1,2,0,0,1,0,1,3,75.64,230.05,2,1.44,0,1,8.73,1,0.25,0.15384615383431952,0.6303333333280805,0.5213641025643683,4.309666541775946,0.0,0,0.75,0.018789144050104383,0.4618937644341801,39.43598071796882,0,1,0,0
1,1,0,0,3,1,1,1,0,0,0,0,0,80.41,230.52,8,2.16,0,2,10.79,0,0.25,0.6153846153372781,0.6700833333277493,0.44495641026364413,0.886751807970457,0.0,0,0.5,0.026532367031077267,1.8475750577367205,35.77894494929962,0,0,1,0
0,1,0,1,29,1,2,1,0,1,0,1,0,60.06,1733.99,9,18.16,0,0,8.76,1,0.03333333333333333,0.6923076922544379,0.5004999999958292,0.27507179488077743,0.7580748111359821,0.0,0,1.0,0.2974123812643302,2.0785219399538106,16.520812000539493,0,1,1,0
1,0,0,0,45,1,2,1,0,1,2,1,3,85.9,3839.38,4,23.4,2,1,5.43,1,0.021739130434782608,0.30769230766863903,0.7158333333273681,0.43349052397113247,3.924141455437449,0.043478260869565216,0,0.9782608695652174,0.26927502876869963,0.9237875288683602,37.23683600912028,0,1,0,0
1,0,1,1,2,1,2,1,1,1,0,1,3,85.33,235.83,3,21.03,1,1,13.1,1,0.3333333333333333,0.2307692307514793,0.7110833333274076,0.5716128205140005,2.9626884422110558,0.3333333333333333,0,0.6666666666666667,0.24360013900150587,0.6928406466512702,48.775721974459664,1,0,0,0
0,1,1,0,7,1,1,1,1,1,0,0,1,90.58,547.0,1,26.43,0,0,10.62,1,0.125,0.07692307691715976,0.754833333327043,0.5365487179473853,7.260419431908682,0.0,0,1.0,0.28860013103297666,0.23094688221709006,48.60058287167416,1,0,0,0
1,0,1,1,11,1,2,1,1,1,0,0,1,23.95,297.21,4,10.94,0,0,6.22,1,0.08333333333333333,0.30769230766863903,0.19958333333167014,0.2516282051322736,1.0820227173438182,0.0,0,1.0,0.4384769539078156,0.9237875288683602,6.026495512917952,0,0,0,0
1,0,0,1,72,0,2,0,1,1,1,0,0,28.47,1999.5,2,5.17,0,0,6.73,0,0.0136986301369863,0.15384615383431952,0.2372499999980229,0.2696102212871398,2.0610852265699084,0.0,0,1.0,0.17543264336613507,0.4618937644341801,7.67580300004487,0,0,0,0
1,1,1,1,27,1,2,1,0,1,2,1,0,68.69,1752.76,3,12.53,2,0,9.97,0,0.03571428571428571,0.2307692307514793,0.5724166666618965,0.3970985348001771,2.1677282115339427,0.07142857142857142,0,1.0,0.17979624049361456,0.6928406466512702,27.276698355424163,0,1,0,0
0,0,0,0,3,1,2,1,0,1,1,1,0,52.99,181.08,3,1.94,0,0,3.32,0,0.25,0.2307692307514793,0.4415833333296535,0.4304794871815656,5.863989637305701,0.0,0,1.0,0.0359325801074273,0.6928406466512702,22.81110802575116,0,1,0,0
0,1,0,1,13,1,1,1,0,1,2,1,0,102.12,1353.45,3,17.81,3,1,10.8,0,0.07142857142857142,0.2307692307514793,0.8509999999929083,0.5228175824182961,3.2057081951681665,0.21428571428571427,1,0.9285714285714286,0.172711404189294,0.6928406466512702,53.3901315165564,0,0,0,0
0,0,0,0,37,1,2,0,1,1,2,1,1,38.73,1501.56,10,11.44,0,1,5.87,0,0.02631578947368421,0.7692307691715976,0.32274999999731036,0.18578016195407832,0.6910396244650007,0.0,0,0.9736842105263158,0.28794361943116037,2.3094688221709005,7.195265672481453,0,0,0,0
0,1,0,0,72,1,1,1,1,1,2,0,1,91.77,6609.8,3,2.86,0,1,4.97,0,0.0136986301369863,0.2307692307514793,0.764749999993627,0.4652256059019495,6.151397833451216,0.0,0,0.9863013698630136,0.030828931766734936,0.6928406466512702,42.69375385362191,0,0,0,0
1,0,0,1,40,1,2,1,0,1,0,0,2,18.0,767.59,7,90.07,1,0,1.0,0,0.024390243902439025,0.5384615384201183,0.14999999999875,0.16206378987645195,2.7316370106761565,0.024390243902439025,0,1.0,4.740526315789474,1.6166281755196306,2.917148217776135,0,1,0,0
0,0,0,0,5,1,1,1,1,1,0,1,0,19.45,141.47,1,48.95,2,1,7.59,0,0.16666666666666666,0.07692307691715976,0.16208333333198263,0.3161153846160278,3.6320924261874197,0.3333333333333333,0,0.8333333333333334,2.3936430317848414,0.23094688221709006,6.14844423078174,0,0,1,0
0,0,0,1,51,1,0,-1,-1,-1,0,1,1,64.31,3287.58,6,0.0,0,1,4.18,0,0.019230769230769232,0.4615384615029586,0.5359166666622007,0.3297512820565963,2.5682613586650835,0.0,0,0.9807692307692307,0.0,1.3856812933025404,21.20630494905971,0,0,0,0
0,1,1,0,1,1,2,1,0,0,0,0,3,75.61,18.0,2,10.68,1,0,6.55,1,0.5,0.15384615383431952,0.6300833333280826,0.6212641025643693,1.2765957446808511,0.5,0,1.0,0.13940738806944264,0.4618937644341801,46.973778794891956,0,1,0,0
0,0,1,1,19,1,0,-1,-1,-1,1,0,3,84.34,1638.46,2,0.0,0,0,7.89,0,0.05,0.15384615383431952,0.7028333333274764,0.4703641025641267,5.446645834718437,0.0,0,1.0,0.0,0.4618937644341801,39.67050841025845,0,0,0,0
1,1,1,1,12,1,0,-1,-1,-1,0,0,1,94.28,1176.13,2,0.0,1,1,2.65,1,0.07692307692307693,0.15384615383431952,0.7856666666601194,0.5142666666664146,18.20634674922601,0.07692307692307693,0,0.9230769230769231,0.0,0.4618937644341801,48.485061333309574,0,0,0,0
1,0,0,0,72,1,0,-1,-1,-1,1,0,0,74.62,5327.66,5,0.0,0,0,1.0,0,0.0136986301369863,0.3846153845857988,0.6218333333281514,0.3772897084688953,14.758060941828255,0.0,0,1.0,0.0,1.1547344110854503,28.15335804594897,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,1,0,62.45,44.4,3,11.58,0,0,2.91,0,0.5,0.2307692307514793,0.5204166666623299,0.5620128205146362,4.563206577595066,0.0,0,1.0,0.18250591016548462,0.6928406466512702,35.097700641139035,0,0,1,0
0,0,0,0,8,1,2,0,1,0,0,0,1,41.13,241.16,3,20.2,0,0,1.4,0,0.1111111111111111,0.2307692307514793,0.3427499999971438,0.3353905982930061,6.969942196531793,0.0,0,1.0,0.47946831236648463,0.6928406466512702,13.794615307791341,0,0,0,0
0,1,1,0,9,1,2,0,0,0,0,0,2,18.0,208.39,7,3.9,0,0,8.55,0,0.1,0.5384615384201183,0.14999999999875,0.19230769231547634,0.38615769480218654,0.0,0,1.0,0.20526315789473684,1.6166281755196306,3.461538461678574,0,1,0,0
1,0,1,0,16,1,2,0,0,1,2,0,3,85.57,1320.66,3,1.05,0,1,8.7,0,0.058823529411764705,0.2307692307514793,0.7130833333273909,0.46260889894536644,3.1549450549450553,0.0,0,0.9411764705882353,0.012128913018366641,0.6928406466512702,39.585443482755004,0,1,0,0
0,0,0,0,72,1,1,1,0,1,1,1,3,38.52,2804.95,3,42.74,0,0,10.31,0,0.0136986301369863,0.2307692307514793,0.32099999999732504,0.28772560590342866,1.2589768218459936,0.0,0,1.0,1.0814777327935223,0.6928406466512702,11.083190339400073,0,0,0,0
0,0,1,0,31,0,1,1,0,1,2,0,1,69.33,2190.54,3,8.89,0,0,13.92,0,0.03125,0.2307692307514793,0.5777499999951854,0.39744615384777837,1.690805520392726,0.0,0,1.0,0.1264040949808048,0.6928406466512702,27.554941846266473,0,0,0,0
1,0,0,0,3,1,2,0,0,0,2,0,1,91.02,304.19,5,0.45,1,0,7.75,1,0.25,0.3846153845857988,0.7584999999936791,0.5264769230803119,2.594371002132196,0.25,0,1.0,0.004890241251901761,1.1547344110854503,47.919929538769985,1,1,0,0
1,0,1,0,52,1,0,-1,-1,-1,0,1,0,120.0,6245.45,2,0.0,2,0,9.65,1,0.018867924528301886,0.15384615383431952,0.9999999999916667,0.5767779390411235,6.2168524785984465,0.03773584905660377,0,1.0,0.0,0.4618937644341801,69.21335268493482,0,0,1,0
0,0,1,0,29,1,2,1,1,0,0,1,0,62.75,1869.38,7,1.2,1,0,9.6,1,0.03333333333333333,0.5384615384201183,0.522916666662309,0.3148076923142333,0.9587547440763154,0.03333333333333333,0,1.0,0.018823529411764704,1.6166281755196306,19.75418269271814,0,0,1,0
0,0,1,0,1,1,1,0,1,0,1,1,1,31.65,27.01,2,19.84,0,0,6.33,0,0.5,0.15384615383431952,0.2637499999978021,0.474730769232257,1.9773060029282579,0.0,0,1.0,0.6076569678407351,0.4618937644341801,15.025228846200934,0,0,0,0
0,0,0,0,72,1,0,-1,-1,-1,1,0,0,69.6,5063.17,2,0.0,1,0,14.53,0,0.0136986301369863,0.15384615383431952,0.5799999999951666,0.40671022128599726,2.4187271893451556,0.0136986301369863,0,1.0,0.0,0.4618937644341801,28.30703140150541,0,0,0,0
1,0,0,0,1,0,2,1,0,0,0,1,0,18.0,18.0,4,7.33,1,0,7.7,0,0.5,0.30769230766863903,0.14999999999875,0.3984615384657722,0.5660377358490566,0.5,0,1.0,0.3857894736842105,0.9237875288683602,7.1723076923838995,0,1,1,0
1,0,1,1,28,1,0,-1,-1,-1,0,1,3,60.02,1742.61,2,0.0,1,1,2.34,0,0.034482758620689655,0.15384615383431952,0.5001666666624986,0.38309053934641146,13.197591638897304,0.034482758620689655,0,0.9655172413793104,0.0,0.4618937644341801,22.993094171571617,0,0,0,0
1,0,1,0,27,1,0,-1,-1,-1,1,1,2,65.64,1784.28,2,0.0,1,1,11.05,0,0.03571428571428571,0.15384615383431952,0.5469999999954417,0.4023164835170271,2.985243433160448,0.03571428571428571,0,0.9642857142857143,0.0,0.4618937644341801,26.40805397805766,0,0,0,0
1,0,0,0,28,1,2,1,0,0,0,0,1,69.64,1948.66,4,1.5,1,0,7.12,0,0.034482758620689655,0.30769230766863903,0.5803333333284972,0.3843879752459469,2.4405841390711887,0.034482758620689655,0,1.0,0.021234428086070217,0.9237875288683602,26.768778596127746,0,1,0,0
0,0,1,0,56,1,2,1,1,0,2,1,3,101.25,5671.22,0,10.97,1,0,12.08,0,0.017543859649122806,0.0,0.8437499999929687,0.5445175438568366,5671.22,0.017543859649122806,0,1.0,0.10728606356968216,0.0,55.13240131550471,0,0,0,0
1,0,1,1,3,1,2,0,1,1,1,1,0,86.46,319.83,3,91.7,0,1,9.22,0,0.25,0.2307692307514793,0.7204999999939957,0.5420461538473025,3.8084067635151215,0.0,0,0.75,1.048479304825063,0.6928406466512702,46.86531046163777,1,0,0,0
1,0,0,0,22,0,2,0,1,1,0,0,1,44.24,951.55,3,6.7,0,0,3.14,0,0.043478260869565216,0.2307692307514793,0.36866666666359443,0.31870412486296806,4.569487130234345,0.0,0,1.0,0.14809902740937222,0.6928406466512702,14.099470483937708,0,0,0,0
0,1,1,0,25,1,1,0,1,1,0,1,0,105.39,2648.18,2,9.77,1,0,4.47,0,0.038461538461538464,0.15384615383431952,0.8782499999926813,0.535915384614824,11.795902004454343,0.038461538461538464,0,1.0,0.09183193909201992,0.4618937644341801,56.4801223845563,0,0,1,0
0,0,1,1,15,1,2,1,1,0,1,1,3,103.31,1500.26,2,12.15,0,1,9.06,0,0.0625,0.15384615383431952,0.8609166666594924,0.5385974358969331,5.499486803519061,0.0,0,0.9375,0.11647972389991372,0.4618937644341801,55.642501102512156,0,0,0,0
0,0,0,0,22,1,1,0,1,0,1,1,3,39.64,848.52,5,1.65,1,0,1.95,0,0.043478260869565216,0.3846153845857988,0.33033333333058057,0.27260156076289854,3.9374477958236658,0.043478260869565216,0,1.0,0.0406003937007874,1.1547344110854503,10.805925868641298,0,0,0,0
1,0,0,0,20,1,2,0,1,1,1,1,1,18.0,386.52,3,10.44,0,0,6.97,0,0.047619047619047616,0.2307692307514793,0.14999999999875,0.23289377289682323,0.9220419847328244,0.0,0,1.0,0.5494736842105263,0.6928406466512702,4.192087912142818,0,0,0,0
0,0,0,1,42,1,2,1,0,0,1,1,1,18.0,724.98,2,27.41,2,1,8.1,0,0.023255813953488372,0.15384615383431952,0.14999999999875,0.23853309481403145,1.063956560023481,0.046511627906976744,0,0.9767441860465116,1.4426315789473685,0.4618937644341801,4.2935957066525665,0,1,0,0
0,0,0,0,4,1,1,0,1,1,1,0,3,83.38,381.94,8,7.68,0,0,11.07,0,0.2,0.6153846153372781,0.694833333327543,0.43485641026356164,1.075160454903727,0.0,0,1.0,0.09101682863237734,1.8475750577367205,36.258327487775766,0,0,0,0
1,0,1,0,1,1,0,-1,-1,-1,0,1,0,95.61,168.86,5,0.0,0,1,9.04,0,0.5,0.3846153845857988,0.7967499999933604,0.6417769230801844,3.6549783549783554,0.0,0,0.5,0.0,1.1547344110854503,61.36029161569643,1,0,1,0
1,0,0,0,72,1,2,1,1,0,2,0,1,52.87,3778.1,2,5.47,1,0,3.62,0,0.0136986301369863,0.15384615383431952,0.44058333332966176,0.3509435546197953,7.233859232595543,0.0136986301369863,0,1.0,0.10154074624095044,0.4618937644341801,18.554385732748578,0,0,0,0
0,0,0,0,11,1,2,1,0,0,0,1,2,64.32,680.04,1,113.77,6,0,8.88,1,0.08333333333333333,0.07692307691715976,0.5359999999955333,0.4323487179481147,6.891366031617348,0.5,1,1.0,1.7417330067360688,0.23094688221709006,27.808669538422734,0,1,0,0
1,0,1,0,47,1,1,0,0,1,0,1,2,81.48,3874.5,8,13.08,1,0,9.27,0,0.020833333333333332,0.6153846153372781,0.6789999999943417,0.3568564102636144,1.1112800156029508,0.020833333333333332,0,1.0,0.1585838991270611,1.8475750577367205,29.076660308279305,0,0,0,0
0,0,0,1,11,1,2,1,0,1,0,0,2,74.16,831.26,9,13.17,1,1,6.12,0,0.08333333333333333,0.6923076922544379,0.61799999999485,0.34207179488038575,1.369727128921698,0.08333333333333333,0,0.9166666666666666,0.17522618414050029,2.0785219399538106,25.368044308329406,0,1,0,0
0,0,0,0,1,1,1,1,0,0,0,1,3,76.15,18.0,4,14.84,1,1,7.71,1,0.5,0.30769230766863903,0.6345833333280452,0.5922948717974903,0.5653266331658291,0.5,0,0.5,0.19235255994815292,0.9237875288683602,45.10325448737889,0,0,0,0
1,0,1,1,7,0,1,0,1,0,0,0,0,120.0,798.58,7,22.89,1,0,7.21,1,0.125,0.5384615384201183,0.9999999999916667,0.5423076923126431,2.2540291851308254,0.125,0,1.0,0.18917355371900826,1.6166281755196306,65.07692307751716,1,0,1,0
0,0,0,0,3,1,1,1,1,1,1,0,1,60.23,188.34,5,58.98,0,0,3.35,0,0.25,0.3846153845857988,0.501916666662484,0.42384358974783387,3.674926829268293,0.0,0,1.0,0.9632533072023518,1.1547344110854503,25.528099410512034,0,0,0,0
1,0,0,1,51,1,1,1,1,0,0,0,3,70.59,3697.89,1,0.56,3,0,7.94,1,0.019230769230769232,0.07692307691715976,0.588249999995098,0.427607692306915,9.109449672365374,0.057692307692307696,1,1.0,0.007822321553289565,0.23094688221709006,30.18482699994513,0,0,0,1
1,0,1,0,5,1,2,0,0,1,2,1,0,48.0,288.43,2,5.5,0,0,10.11,0,0.16666666666666666,0.15384615383431952,0.39999999999666663,0.39589743589846943,2.824975514201763,0.0,0,1.0,0.11224489795918367,0.4618937644341801,19.00307692312653,0,1,0,0
1,0,0,1,72,1,2,0,0,1,1,1,3,97.92,7176.69,4,99.84,0,0,7.79,0,0.0136986301369863,0.30769230766863903,0.8159999999931999,0.47034099051834666,3.1974275123411684,0.0,0,1.0,1.009300444803882,0.9237875288683602,46.055789791556506,0,1,0,0
0,0,0,0,28,1,2,0,0,0,0,1,2,110.81,3104.04,5,8.04,1,0,8.66,1,0.034482758620689655,0.3846153845857988,0.9234166666589715,0.5062366931947048,2.558134168452283,0.034482758620689655,0,1.0,0.07190770056345586,1.1547344110854503,56.09608797290524,0,1,0,0
1,0,1,0,11,1,2,1,1,1,0,1,1,72.11,674.66,2,4.5,3,0,12.64,0,0.08333333333333333,0.15384615383431952,0.600916666661659,0.44293076923113306,2.417443027089006,0.25,1,1.0,0.061551087402544113,0.4618937644341801,31.939737769257004,0,0,0,0
1,0,1,0,21,1,0,-1,-1,-1,0,1,2,76.67,1734.68,5,0.0,0,0,4.58,0,0.045454545454545456,0.3846153845857988,0.6389166666613424,0.3968254079291954,3.5996679809089027,0.0,0,1.0,0.0,1.1547344110854503,30.424604025931412,0,0,0,0
0,0,0,1,72,1,1,0,0,1,0,0,3,106.41,7614.23,9,11.0,0,0,5.56,0,0.0136986301369863,0.6923076922544379,0.8867499999926104,0.4217179136009511,2.1127867742544146,0.0,0,1.0,0.10241132110604227,2.0785219399538106,44.875003186277205,0,0,0,0
0,0,0,0,30,1,2,0,1,0,0,0,3,53.28,1527.49,3,41.43,0,0,9.48,0,0.03225806451612903,0.2307692307514793,0.4439999999963,0.3443493796546758,1.7882111917583703,0.0,0,1.0,0.7632645541635962,0.6928406466512702,18.346934948001127,0,0,0,0
0,1,0,1,42,0,0,-1,-1,-1,0,0,0,74.41,3169.26,7,0.0,1,1,6.82,0,0.023255813953488372,0.5384615384201183,0.6200833333281659,0.34964335122863804,1.5798273249322061,0.023255813953488372,0,0.9767441860465116,0.0,1.6166281755196306,26.016961764922957,0,0,1,0
0,0,1,0,20,1,1,1,0,0,0,0,3,18.0,430.88,4,19.76,2,1,6.46,0,0.047619047619047616,0.30769230766863903,0.14999999999875,0.21750915751339123,0.8321359598300503,0.09523809523809523,0,0.9523809523809523,1.04,0.9237875288683602,3.915164835241042,0,0,0,0
1,1,0,0,22,1,2,0,1,0,0,1,0,69.06,1582.02,5,27.38,0,0,8.38,0,0.043478260869565216,0.3846153845857988,0.5754999999952042,0.37066822742874805,1.7143693107932376,0.0,0,1.0,0.39080787896089064,1.1547344110854503,25.59834778622934,0,0,1,0
1,0,0,0,72,1,2,0,1,1,0,1,0,58.85,4259.24,4,3.6,0,0,7.4,0,0.0136986301369863,0.30769230766863903,0.4904166666625799,0.3401076571860987,1.9975799643560639,0.0,0,1.0,0.06015037593984962,0.9237875288683602,20.01533562540191,0,0,1,0
1,0,1,1,27,1,1,1,1,1,2,1,2,101.06,2635.09,7,59.93,0,0,13.55,0,0.03571428571428571,0.5384615384201183,0.8421666666596486,0.4434600732655501,1.0285485665215948,0.0,0,1.0,0.5872036057221243,1.6166281755196306,44.81607500421649,0,0,0,0
0,0,0,0,23,1,1,1,1,0,0,1,1,59.88,1394.85,6,11.0,1,1,8.75,0,0.041666666666666664,0.4615384615029586,0.49899999999584166,0.3239589743644116,1.154199420769549,0.041666666666666664,0,0.9583333333333334,0.18068331143232588,1.3856812933025404,19.398663384940967,0,0,0,0
0,0,0,0,62,1,0,-1,-1,-1,0,1,1,55.56,3513.76,6,0.0,2,1,10.18,1,0.015873015873015872,0.4615384615029586,0.46299999999614166,0.29924151404707133,0.9276127519825975,0.031746031746031744,0,0.9841269841269842,0.0,1.3856812933025404,16.625858520455285,0,0,0,0
1,0,0,0,17,1,2,1,1,1,0,1,0,113.21,1947.87,4,0.38,1,0,3.57,1,0.05555555555555555,0.30769230766863903,0.9434166666588047,0.5380504273520164,7.990933705283886,0.05555555555555555,0,1.0,0.0033272042728307505,0.9237875288683602,60.91268888052177,0,0,1,0
0,0,1,1,19,1,1,0,1,1,0,1,2,59.02,1120.49,5,8.54,2,0,4.02,0,0.05,0.3846153845857988,0.49183333332923473,0.33981025641453416,2.9263254113345525,0.1,0,1.0,0.14228590469843383,1.1547344110854503,20.05560133358581,0,0,0,0
0,0,1,0,37,1,2,0,1,0,1,1,0,84.25,3169.08,3,16.67,0,0,12.28,1,0.02631578947368421,0.2307692307514793,0.7020833333274826,0.4452058029701709,2.323236173831447,0.0,0,1.0,0.1955425219941349,0.6928406466512702,37.5085889002369,0,0,0,0
1,0,0,1,5,1,2,1,1,1,0,0,1,107.64,587.31,1,12.69,1,1,6.86,1,0.16666666666666666,0.07692307691715976,0.896999999992525,0.6100820512802447,16.63767705382436,0.16666666666666666,0,0.8333333333333334,0.11680780559646539,0.23094688221709006,65.66923199980555,1,0,0,0
1,0,0,1,4,1,2,1,0,0,0,0,1,47.52,170.05,7,22.63,1,1,7.21,0,0.2,0.5384615384201183,0.3959999999967,0.33070769231465635,0.8381802050473187,0.2,0,0.8,0.4664056059356966,1.6166281755196306,15.715229538792471,0,1,0,0
0,1,1,1,28,1,2,0,1,0,1,1,0,90.93,2570.11,2,3.44,0,0,10.12,0,0.034482758620689655,0.15384615383431952,0.7577499999936854,0.4861238726788861,4.527073205101107,0.0,0,1.0,0.03741977591645817,0.4618937644341801,44.20324374269112,0,0,0,0
0,1,0,0,6,1,2,1,1,0,0,0,1,42.74,252.41,3,0.22,0,0,9.98,0,0.14285714285714285,0.2307692307514793,0.3561666666636986,0.35345567765804076,1.3973095659875996,0.0,0,1.0,0.005029721079103795,0.6928406466512702,15.106695663104663,0,0,0,0
